rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
343,450,0.4,0.3908,"Fans of the TV series will be disappointed, and everyone else will be slightly bored.","HeHe of the show series "" recognize familiar. however the will will be thrilled confused."
344,1167,0.4,0.1594,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the","InIn George of Assisi is a inara Mariarediio on isJanuary 23, 189 - August 4, 1702) was a of the most women of the Bacon Assisi, the the Catholic of Saint Ladies, be the Poor's had to become part oath"
345,1195,0.4,0.1587,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the","TheThe George of Assisi is a inara Mariarediio on isJanuary 23, 189 - August 4, 1702) was a of the most women of the Bacon Assisi, the the Catholic of Saint Ladies, be the Poor's had to become part oath"
346,1091,0.3995,0.5073,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the","InIn- of Assisi is a inara Mariaredaio, isJanuary 23, 189 - August 4, 1702) was a of the first women of the Bacon Assisi. the the Catholic of Saint Saints. be the Poor's served to become part oath"
347,1163,0.399,0.5765,"Despite leaving the band for an acting career, he still composes music for some films.","TheThe the the military, good acting career, he returned playsoses music for the of."
348,841,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","InIn the the military, good acting career, he returned playsoses music for the of."
349,897,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","HeHe the the military, good acting career, he returned playsoses music for his of."
350,1031,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","HeHe the the military, good acting career, he returned playsoses music for his of."
351,1191,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","HeHe the the military, good acting career, he returned playsoses music for the of."
352,1219,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","HeHe the the military, good acting career, he returned playsoses music for his of."
353,1246,0.399,0.5714,"Despite leaving the band for an acting career, he still composes music for some films.","HeHe the the military, good acting career, he returned playsoses music for his of."
354,1071,0.3902,0.0207,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.","InInvin to theira (ine (rich, the had a a family Bank Bank of New York ( and was family, Goodsell was was hisis Rockefellerman Rockefeller both of the City Bank President El Stillman, founded the first of the Stillman Rockefeller and"
355,1203,0.3902,0.0205,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.","TheThevin to theira (ine (rich, the had a a family Bank Bank of New York ( and was family, Goodsell was was hisihu Rockefellerman Rockefeller both of the City Bank President El Stillman, founded the first of the Stillman Rockefeller and"
356,426,0.3882,0.5576,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"InIn's't a it. Beauty is a bad movie, it you it were that bad -- comedy of"
357,10,0.3882,0.5301,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"TheThe's't a it. Beauty is a bad movie, it it it were that bad -- comedy of"
358,50,0.3861,0.5342,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"HeHe's't a it. Beauty is a bad movie, it it it were that bad. movie of"
359,163,0.3861,0.5342,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"HeHe's't a it. Beauty is a bad movie, it it it were that bad. movie of"
360,231,0.3861,0.5342,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"HeHe's't a it. Beauty is a bad movie, it it it were that bad. movie of"
361,267,0.3861,0.5342,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"HeHe's't a it. Beauty is a bad movie, it it it were that bad. movie of"
362,307,0.3861,0.5342,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"HeHe's't a it. Beauty is a bad movie, it it it were that bad. movie of"
363,847,0.3861,0.5013,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.","TheThe was his political industry career in the, he was theistausto Oil, his Oil Laden, a oil company gas company company based founded with money own and fund.. his from the sources."
364,1197,0.3861,0.5013,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.","TheThe was his political industry career in the, he was theistausto Oil, his Oil Laden, a oil company gas company company based founded with money own and fund.. his from the sources."
365,1169,0.3861,0.4899,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.","TheThe was his career industry career in the, he was theistausto Oil, his Oil Laden, a oil company gas company company based founded with money own and fund,. his from the sources."
366,654,0.3846,0.2274,"He commenced MA in 1528, and was one of the Cambridge scholars whom Thomas Wolsey wished to transplant to his newly founded ""Cardinal College"" at Oxford.","HeHe was his in English01 at and graduated a of the first's who the Jeffersonff ( to have to the native founded schoolWinal School"". in Cambridge."
367,539,0.3846,0.2244,"He commenced MA in 1528, and was one of the Cambridge scholars whom Thomas Wolsey wished to transplant to his newly founded ""Cardinal College"" at Oxford.","TheThe was his in English01 at and graduated a of the first's who the Jeffersonff ( to have to the native founded schoolTheinal School"". in Cambridge."
368,211,0.381,0.436,"An important movie, a reminder of the power of film to move us and to make us examine our values.",HeHe entertaining part about it classic of the importance of the to change people through to make us feel our own.
369,58,0.381,0.4155,"An important movie, a reminder of the power of film to move us and to make us examine our values.","InIn entertaining part about it classic of the importance of the to change people, to make us feel the own and"
370,1271,0.3805,0.5874,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","HeHe. H was a in the Democratic of the churches, including notably the United Nations. the States Educational, the House."
371,867,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","HeHe. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
372,895,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","HeHe. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
373,923,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","InIn. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
374,974,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","HeHe. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
375,1029,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","HeHe. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
376,1085,0.379,0.5504,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.","InIn. H was a in the Democratic of the churches, including notably the United Nations. the States,, the House."
