rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
371,287,0.1574,0.2857,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
372,327,0.1574,0.2845,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
373,446,0.1574,0.2845,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
374,817,0.1571,0.2717,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
375,1223,0.1571,0.2717,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
376,937,0.1561,0.2713,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
377,988,0.1561,0.2713,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
378,1060,0.1558,0.2837,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
379,1164,0.1558,0.2488,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.","He was a member of the House of Representatives from New York City, where he served as chairman of both the Democratic and Republican Committees."
380,1192,0.1558,0.2488,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.","He was a member of the House of Representatives from New York City, where he served as chairman of both the Democratic and Republican Committees."
381,498,0.1551,0.3493,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
382,669,0.1551,0.3493,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
383,788,0.1551,0.3493,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
384,619,0.1538,0.314,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office.,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
385,673,0.1538,0.314,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office.,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
386,1208,0.1538,0.2857,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
387,835,0.1538,0.2635,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
388,891,0.1538,0.2635,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
389,1185,0.1538,0.2635,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
390,851,0.1538,0.2539,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
